"Time stamp","System power generated | (kW)","Irradiance GHI calculated | (W/m2)","Inverter DC input power | (kW)"
"87114",-7.96385,0,0
"87115",-7.96385,0,0
"87116",-7.96385,0,0
"87117",-7.96385,0,0
"87118",-7.96385,0,0
"87119",-7.96385,0,0
"87120",-7.96385,0,0
"87121",-7.96385,0,0
"87122",-7.96385,0,0
"87123",-7.96385,0,0
"87124",-7.96385,0,0
"87125",-7.96385,0,0
"87126",-7.96385,0,0
"87127",-7.96385,0,0
"87128",19822.6,51.8649,20381.9
"87129",56677.7,223.729,58180.8
"87130",63028,392.399,64741.3
"87131",60374.4,517.566,61993.1
"87132",56108.9,582.599,57584.8
"87133",49352.5,519.074,50618.2
"87134",47049,431.411,48247.1
"87135",46193,333.518,47367.1
"87136",49377.5,230.245,50646.3
"87137",10840.3,32.7399,11239.6
"87138",-7.96385,0,0
"87139",-7.96385,0,0
"87140",-7.96385,0,0
"87141",-7.96385,0,0
"87142",-7.96385,0,0
"87143",-7.96385,0,0
"87144",-7.96385,0,0
"87145",-7.96385,0,0
"87146",-7.96385,0,0
"87147",-7.96385,0,0
"87148",-7.96385,0,0
"87149",-7.96385,0,0
"87150",-7.96385,0,0
"87151",-7.96385,0,0
"87152",14730.5,44.1043,15195.4
"87153",5322.42,61.9592,5640.39
"87154",15901.5,152.525,16384.4
"87155",26207.8,271.484,26887.6
"87156",19946.4,220.356,20499.3
"87157",20812.9,229.234,21381.3
"87158",19626.2,220.524,20172
"87159",6891.88,86,7227.63
"87160",8865.48,69.7466,9231.04
"87161",11265.9,54.4115,11669.5
"87162",-7.96385,0,0
"87163",-7.96385,0,0
"87164",-7.96385,0,0
"87165",-7.96385,0,0
"87166",-7.96385,0,0
"87167",-7.96385,0,0
"87168",-7.96385,0,0
"87169",-7.96385,0,0
"87170",-7.96385,0,0
"87171",-7.96385,0,0
"87172",-7.96385,0,0
"87173",-7.96385,0,0
"87174",-7.96385,0,0
"87175",-7.96385,0,0
"87176",10555.9,37.8542,10950.2
"87177",6400.18,62.2805,6731.7
"87178",1650.97,23.3825,1915.44
"87179",1118.33,17,1374.47
"87180",5986.19,69.6302,6310.13
"87181",4755.36,55.7415,5061.53
"87182",14338.4,137.632,14791.1
"87183",2054.58,29,2323.05
"87184",30224.7,154.317,30990.8
"87185",17855.5,57.9483,18370.5
"87186",-7.96385,0,0
"87187",-7.96385,0,0
"87188",-7.96385,0,0
"87189",-7.96385,0,0
"87190",-7.96385,0,0
"87191",-7.96385,0,0
"87192",-7.96385,0,0
"87193",-7.96385,0,0
"87194",-7.96385,0,0
"87195",-7.96385,0,0
"87196",-7.96385,0,0
"87197",-7.96385,0,0
"87198",-7.96385,0,0
"87199",-7.96385,0,0
"87200",3957.5,27.7992,4253.05
"87201",41119.5,178.105,42152.5
"87202",2357.3,33,2629.02
"87203",4124.67,53.4855,4419.96
"87204",5853.58,70,6172.25
"87205",4372.42,53,4669.88
"87206",3156.39,42,3436.87
"87207",48859.9,340.809,50103.8
"87208",46094.1,218.914,47258.8
"87209",22089.4,62.3926,22680
"87210",-7.96385,0,0
"87211",-7.96385,0,0
"87212",-7.96385,0,0
"87213",-7.96385,0,0
"87214",-7.96385,0,0
"87215",-7.96385,0,0
"87216",-7.96385,0,0
"87217",-7.96385,0,0
"87218",-7.96385,0,0
"87219",-7.96385,0,0
"87220",-7.96385,0,0
"87221",-7.96385,0,0
"87222",-7.96385,0,0
"87223",-7.96385,0,0
"87224",1351.16,23.2412,1609.49
"87225",6369.34,69.8089,6697.21
"87226",17978.3,174.173,18492.9
"87227",18055.9,204.622,18571
"87228",27274,298.41,27970.6
"87229",18540.2,205.989,19062.5
"87230",30987.2,315.211,31764.5
"87231",26760.5,238.174,27445
"87232",15100.8,124.944,15562.7
"87233",3480.85,38.0999,3767.17
"87234",-7.96385,0,0
"87235",-7.96385,0,0
"87236",-7.96385,0,0
"87237",-7.96385,0,0
"87238",-7.96385,0,0
"87239",-7.96385,0,0
"87240",-7.96385,0,0
"87241",-7.96385,0,0
"87242",-7.96385,0,0
"87243",-7.96385,0,0
"87244",-7.96385,0,0
"87245",-7.96385,0,0
"87246",-7.96385,0,0
"87247",-7.96385,0,0
"87248",9776.98,33.7081,10156
"87249",44303,186.077,45421.2
"87250",53984.4,342.333,55387.1
"87251",46460.3,399.276,47636.1
"87252",30178.1,315.071,30937.5
"87253",32748.5,350.039,33566
"87254",43630.2,400.751,44724
"87255",55026.9,380.477,56458
"87256",48948.5,228.645,50194.9
"87257",25910,67.1421,26578.2
"87258",-7.96385,0,0
"87259",-7.96385,0,0
"87260",-7.96385,0,0
"87261",-7.96385,0,0
"87262",-7.96385,0,0
"87263",-7.96385,0,0
"87264",-7.96385,0,0
"87265",-7.96385,0,0
"87266",-7.96385,0,0
"87267",-7.96385,0,0
"87268",-7.96385,0,0
"87269",-7.96385,0,0
"87270",-7.96385,0,0
"87271",-7.96385,0,0
"87272",237.526,10,479.398
"87273",43.5078,4,283.224
"87274",1723.72,25,1987.11
"87275",9179,109.928,9548.89
"87276",13475.3,151.242,13913.3
"87277",19243,211.578,19781.9
"87278",44454.6,412.253,45577.4
"87279",42697.9,294.923,43772.4
"87280",40766.8,201.688,41790.5
"87281",30110.9,75.0168,30874.6
"87282",-7.96385,0,0
"87283",-7.96385,0,0
"87284",-7.96385,0,0
"87285",-7.96385,0,0
"87286",-7.96385,0,0
"87287",-7.96385,0,0
"87288",-7.96385,0,0
"87289",-7.96385,0,0
"87290",-7.96385,0,0
"87291",-7.96385,0,0
"87292",-7.96385,0,0
"87293",-7.96385,0,0
"87294",-7.96385,0,0
"87295",-7.96385,0,0
"87296",15694.9,39.2379,16177.2
"87297",54596.4,209.883,56030.2
"87298",62135.8,378.805,63816.9
"87299",60260.5,508.186,61875.6
"87300",56035,576.595,57509.3
"87301",55366.3,586.001,56818.3
"87302",58259.1,527.736,59804.9
"87303",60991.7,412.801,62629.4
"87304",56818.3,253.757,58319.6
"87305",33836.4,79.322,34691
"87306",-7.96385,0,0
"87307",-7.96385,0,0
"87308",-7.96385,0,0
"87309",-7.96385,0,0
"87310",-7.96385,0,0
"87311",-7.96385,0,0
"87312",-7.96385,0,0
"87313",-7.96385,0,0
"87314",-7.96385,0,0
"87315",-7.96385,0,0
"87316",-7.96385,0,0
"87317",-7.96385,0,0
"87318",-7.96385,0,0
"87319",-7.96385,0,0
"87320",17762.2,41.4432,18281.2
"87321",57062.2,215.957,58575.7
"87322",64473.3,388.872,66237.6
"87323",61635.3,515.247,63299.4
"87324",57479.8,587.012,59003.8
"87325",56529.4,593.704,58022.1
"87326",59541.6,535.222,61133.7
"87327",62783.9,421.179,64487.3
"87328",58269,259.753,59820.6
"87329",35456.5,82.1151,36352.8
"87330",-7.96385,0,0
"87331",-7.96385,0,0
"87332",-7.96385,0,0
"87333",-7.96385,0,0
"87334",-7.96385,0,0
"87335",-7.96385,0,0
"87336",-7.96385,0,0
"87337",-7.96385,0,0
"87338",-7.96385,0,0
"87339",-7.96385,0,0
"87340",-7.96385,0,0
"87341",-7.96385,0,0
"87342",-7.96385,0,0
"87343",-7.96385,0,0
"87344",14558.9,36.6886,15025.5
"87345",53961.5,204.63,55381.5
"87346",63231.6,374.543,64957.8
"87347",61202.5,504.547,62856.5
"87348",57262.4,577.703,58782.9
"87349",56423.1,587.889,57915.1
"87350",59831.8,535.713,61436.1
"87351",62959.4,422.116,64671.1
"87352",58992.4,262.286,60571
"87353",36262.1,84.1818,37181.8
"87354",-7.96385,0,0
"87355",-7.96385,0,0
"87356",-7.96385,0,0
"87357",-7.96385,0,0
"87358",-7.96385,0,0
"87359",-7.96385,0,0
"87360",-7.96385,0,0
"87361",-7.96385,0,0
"87362",-7.96385,0,0
"87363",-7.96385,0,0
"87364",-7.96385,0,0
"87365",-7.96385,0,0
"87366",-7.96385,0,0
"87367",-7.96385,0,0
"87368",15323.7,36.3527,15803.4
"87369",54218.1,203.45,55645.5
"87370",62461.8,371.224,64158.9
"87371",60169.8,500.155,61785.3
"87372",56301.1,573.749,57786.8
"87373",55471.7,584.931,56929.7
"87374",58364.7,529.272,59916.4
"87375",61242.1,416.413,62890.9
"87376",57102.6,258.267,58615
"87377",34722.3,83.5746,35600.5
"87378",-7.96385,0,0
"87379",-7.96385,0,0
"87380",-7.96385,0,0
"87381",-7.96385,0,0
"87382",-7.96385,0,0
"87383",-7.96385,0,0
"87384",-7.96385,0,0
"87385",-7.96385,0,0
"87386",-7.96385,0,0
"87387",-7.96385,0,0
"87388",-7.96385,0,0
"87389",-7.96385,0,0
"87390",-7.96385,0,0
"87391",-7.96385,0,0
"87392",12621,32.9577,13052.5
"87393",51121.2,196.083,52448.7
"87394",60538.4,363.087,62165.5
"87395",58570.6,490.688,60128.6
"87396",39283.7,410.704,40270
"87397",53725.4,573.648,55124
"87398",48698.1,455.475,49943.6
"87399",54452,381.282,55873.5
"87400",10931.3,114.109,11329.9
"87401",5083.81,19.9262,5397.07
"87402",-7.96385,0,0
"87403",-7.96385,0,0
"87404",-7.96385,0,0
"87405",-7.96385,0,0
"87406",-7.96385,0,0
"87407",-7.96385,0,0
"87408",-7.96385,0,0
"87409",-7.96385,0,0
"87410",-7.96385,0,0
"87411",-7.96385,0,0
"87412",-7.96385,0,0
"87413",-7.96385,0,0
"87414",-7.96385,0,0
"87415",-7.96385,0,0
"87416",7346.17,25.6192,7692.29
"87417",11397.8,90.4701,11805.1
"87418",11612.3,129.592,12022
"87419",35117.7,332.146,35999.2
"87420",27496.9,293.039,28201.8
"87421",29847,323.37,30602.7
"87422",52901.8,486.987,54272.8
"87423",13373.3,141.094,13809.4
"87424",15989.1,131.562,16470.3
"87425",1751.31,26.1114,2016.28
"87426",-7.96385,0,0
"87427",-7.96385,0,0
"87428",-7.96385,0,0
"87429",-7.96385,0,0
"87430",-7.96385,0,0
"87431",-7.96385,0,0
"87432",-7.96385,0,0
"87433",-7.96385,0,0
"87434",-7.96385,0,0
"87435",-7.96385,0,0
"87436",-7.96385,0,0
"87437",-7.96385,0,0
"87438",-7.96385,0,0
"87439",-7.96385,0,0
"87440",2285.75,23.7018,2559.38
"87441",8027.38,81.661,8381.91
"87442",13224.3,141.761,13659.3
"87443",13197.5,132.627,13630.7
"87444",23780.9,260.557,24406.8
"87445",16105.3,179.743,16586
"87446",5620.93,70,5937.19
"87447",19945.9,159.429,20496.6
"87448",6873.31,80.8412,7208.34
"87449",6639.12,49.6989,6971.96
"87450",-7.96385,0,0
"87451",-7.96385,0,0
"87452",-7.96385,0,0
"87453",-7.96385,0,0
"87454",-7.96385,0,0
"87455",-7.96385,0,0
"87456",-7.96385,0,0
"87457",-7.96385,0,0
"87458",-7.96385,0,0
"87459",-7.96385,0,0
"87460",-7.96385,0,0
"87461",-7.96385,0,0
"87462",-7.96385,0,0
"87463",-7.96385,0,0
"87464",1136.89,20.0914,1393.9
"87465",5341.96,63.2208,5657.48
"87466",14148,100.234,14598.3
"87467",33070.4,295.691,33902.3
"87468",7902.24,91.6176,8253.13
"87469",2199.45,28,2469.57
"87470",5668.71,69.522,5986.9
"87471",1227.35,19,1483.46
"87472",281.274,7,523.634
"87473",8088.41,53.2604,8442.06
"87474",-7.96385,0,0
"87475",-7.96385,0,0
"87476",-7.96385,0,0
"87477",-7.96385,0,0
"87478",-7.96385,0,0
"87479",-7.96385,0,0
"87480",-7.96385,0,0
"87481",-7.96385,0,0
"87482",-7.96385,0,0
"87483",-7.96385,0,0
"87484",-7.96385,0,0
"87485",-7.96385,0,0
"87486",-7.96385,0,0
"87487",-7.96385,0,0
"87488",7682.25,20.2495,8032.09
"87489",43924.3,169.248,45036
"87490",24898.3,161.131,25549.3
"87491",44361.3,371.813,45481.7
"87492",54429.8,564.842,55847.5
"87493",53542.8,580.149,54931.8
"87494",56749.6,531.344,58240.5
"87495",59862.1,421.769,61456.1
"87496",56183.9,265.128,57658.8
"87497",35707.9,89.8735,36603.8
"87498",-7.96385,0,0
"87499",-7.96385,0,0
"87500",-7.96385,0,0
"87501",-7.96385,0,0
"87502",-7.96385,0,0
"87503",-7.96385,0,0
"87504",-7.96385,0,0
"87505",-7.96385,0,0
"87506",-7.96385,0,0
"87507",-7.96385,0,0
"87508",-7.96385,0,0
"87509",-7.96385,0,0
"87510",-7.96385,0,0
"87511",-7.96385,0,0
"87512",2054.26,22.524,2323.24
"87513",3393.9,25.14,3680.96
"87514",202.021,6,443.497
"87515",4122.47,40.15,4418.77
"87516",2267.91,29.54,2538.19
"87517",767.398,12,1015.27
"87518",1277.05,19,1532.55
"87519",660.92,12,907.544
"87520",663.326,12,909.977
"87521",4992.45,47.311,5300.3
"87522",-7.96385,0,0
"87523",-7.96385,0,0
"87524",-7.96385,0,0
"87525",-7.96385,0,0
"87526",-7.96385,0,0
"87527",-7.96385,0,0
"87528",-7.96385,0,0
"87529",-7.96385,0,0
"87530",-7.96385,0,0
"87531",-7.96385,0,0
"87532",-7.96385,0,0
"87533",-7.96385,0,0
"87534",-7.96385,0,0
"87535",-7.96385,0,0
"87536",6310.26,24.1341,6640.82
"87537",43268.7,165.685,44363
"87538",5587.67,71,5906.03
"87539",21939.2,227.445,22530.3
"87540",24867.4,269.923,25516.5
"87541",34303.4,371.448,35162.9
"87542",39645.1,387.395,40638.4
"87543",30282.5,267.439,31048.6
"87544",50752.8,250.641,52059.8
"87545",36009.8,93.0487,36915.2
"87546",-7.96385,0,0
"87547",-7.96385,0,0
"87548",-7.96385,0,0
"87549",-7.96385,0,0
"87550",-7.96385,0,0
"87551",-7.96385,0,0
"87552",-7.96385,0,0
"87553",-7.96385,0,0
"87554",-7.96385,0,0
"87555",-7.96385,0,0
"87556",-7.96385,0,0
"87557",-7.96385,0,0
"87558",-7.96385,0,0
"87559",-7.96385,0,0
"87560",7802.83,26.5019,8155.94
"87561",35217.1,135.576,36103.5
"87562",16191.9,150.432,16677.5
"87563",58586.7,488.498,60140.9
"87564",55022.9,568.409,56459.7
"87565",53756.6,583.029,55152.4
"87566",56594.9,533.934,58080.7
"87567",59653,423.91,61239.7
"87568",55134.6,268.682,56574.7
"87569",34489.9,93.3491,35353.9
"87570",-7.96385,0,0
"87571",-7.96385,0,0
"87572",-7.96385,0,0
"87573",-7.96385,0,0
"87574",-7.96385,0,0
"87575",-7.96385,0,0
"87576",-7.96385,0,0
"87577",-7.96385,0,0
"87578",-7.96385,0,0
"87579",-7.96385,0,0
"87580",-7.96385,0,0
"87581",-7.96385,0,0
"87582",-7.96385,0,0
"87583",-7.96385,0,0
"87584",11574.4,29.3293,11985.8
"87585",53684.8,196.698,55087.2
"87586",62230.1,369.221,63912.8
"87587",60690.8,501.525,62319.6
"87588",56756.2,578.455,58253.4
"87589",55489.5,593.783,56945.1
"87590",58484.4,544.455,60037.6
"87591",61648.8,434.13,63309.2
"87592",58152.6,276.846,59696.7
"87593",38063.1,99.3456,39022
"87594",-7.96385,0,0
"87595",-7.96385,0,0
"87596",-7.96385,0,0
"87597",-7.96385,0,0
